"GeneNames" "GeneIndex" "ReferenceFreq"
"YDR391C" 494 0.001
"YMR062C" 2295 7e-04
"YPL128C" 1904 9e-04
"YLR414C" 1765 0.0011
"YPR034W" 2025 0.001
"YDR489W" 563 9e-04
"YML036W" 2218 0.001
"YHL031C" 3887 9e-04
"YNR036C" 3114 7e-04
"YNL129W" 2979 0.0015
"YKL130C" 3477 0.0011
"YPL112C" 1912 7e-04
"YNL221C" 2908 0.0014
"YNL206C" 2921 0.001
"YKL212W" 3414 0.001
"YMR171C" 2369 0.0017
"YKL112W" 3490 0.0019
"YGR165W" 1329 0.0013
"YOL018C" 713 0.0013
"YML121W" 2152 0.0015
"YOR153W" 846 0.0013
"YFR055W" 4421 9e-04
"YGR004W" 1215 0.0012
"YOR280C" 947 0.0016
"YDR528W" 593 0.001
"YOL036W" 699 6e-04
"YOL146W" 610 9e-04
"YLR120C" 1566 0.0016
"YJR073C" 3347 0.0014
"YLR209C" 1623 7e-04
"YLR405W" 1758 0.0011
"YHR195W" 4058 0.001
"YLR034C" 1497 0.0012
"YAR014C" 4479 0.001
"YPL026C" 1981 0.001
"YKR035W.A" 3610 6e-04
"YGR005C" 1216 0.0012
"YPL038W" 1973 7e-04
"YNL197C" 2925 0.001
"YGL201C" 1064 0.001
"YNL134C" 2974 0.0011
"YLR146C" 1579 0.0012
"YLL027W" 1448 0.0011
"YJL180C" 3163 0.001
"YDR435C" 525 0.0013
"YCR095C" 4337 0.001
"YCR052W" 4310 0.0014
"YNR013C" 3093 0.001
"YAL039C" 4440 0.0011
"YAL021C" 4457 0.0011
"YNL080C" 3018 7e-04
"YBR202W" 2742 0.0012
"YDR011W" 191 8e-04
"YHR063C" 3958 9e-04
"YFR042W" 4409 9e-04
"YPL227C" 1835 0.0012
"YJL127C.B" 3202 9e-04
"YDR141C" 286 0.0013
"YJL063C" 3251 0.0014
"YOR006C" 734 0.0013
"YER046W" 3764 0.001
"YJL004C" 3292 0.0012
"YDL043C" 156 0.0011
"YDR143C" 288 9e-04
"YOL062C" 678 0.0011
"YJL074C" 3242 0.001
"YNR012W" 3092 0.0013
"YPR146C" 2105 0.0011
"YCR069W" 4320 0.0012
"YKL109W" 3492 0.0011
"YPR166C" 2118 0.001
"YJR120W" 3382 7e-04
"YFL001W" 4374 7e-04
"YGR008C" 1218 8e-04
"YFR025C" 4393 0.0014
"YIR033W" 4219 9e-04
"YFL048C" 4341 9e-04
"YCR036W" 4301 6e-04
"YDL178W" 45 0.001
"YPR010C.A" 2008 8e-04
"YBL032W" 2550 0.0018
"YPL096C.A" 1927 0.001
"YOR220W" 894 0.001
"YBR222C" 2756 0.0011
"YPL063W" 1957 0.0014
"YGR026W" 1229 0.001
"YGL211W" 1056 0.0012
"YNR034W" 3112 0.0017
"YPR172W" 2123 0.0015
"YER089C" 3802 8e-04
"YLR016C" 1481 5e-04
"YBR175W" 2723 8e-04
"YMR026C" 2267 0.0012
"YOL020W" 711 0.0012
"YFR016C" 4387 0.0015
"YIL063C" 4149 8e-04
"YDR287W" 398 8e-04
"YDR079C.A" 243 0.0013
"YKL214C" 3412 7e-04
"YOR239W" 910 0.0013
"YER134C" 3838 0.001
"YML052W" 2210 0.0013
"YOR315W" 977 0.0012
"YDL022W" 167 0.0013
"YER074W.A" 3789 0.0011
"YKL175W" 3441 0.001
"YAL060W" 4423 9e-04
"YCL056C" 4231 0.0012
"YLR248W" 1651 0.0011
"YHL020C" 3895 8e-04
"YMR255W" 2438 0.0013
"YDR170C" 313 0.0016
"YDL070W" 135 5e-04
"YDR231C" 358 0.0013
"YJR076C" 3350 0.0012
"YMR199W" 2393 8e-04
"YLR270W" 1665 0.0012
"YNL251C" 2884 0.0011
"YHR009C" 3914 8e-04
"YLR049C" 1506 0.0011
"YLR170C" 1593 0.0015
"YOR341W" 994 0.0013
"YPR143W" 2102 0.0014
"YML025C" 2227 9e-04
"YKL100C" 3498 0.0011
"YGR261C" 1408 7e-04
"YJL072C" 3244 0.0011
"YGR163W" 1328 8e-04
"YDR237W" 364 9e-04
"YNL185C" 2933 0.0013
"YLL041C" 1439 0.0012
"YGL095C" 1140 9e-04
"YOR238W" 909 0.0012
"YGR257C" 1405 0.0016
"YOR196C" 876 0.0019
"YAL009W" 4467 0.0012
"YBR130C" 2689 0.0015
"YOR176W" 864 0.0012
"YDL088C" 120 5e-04
"YDR428C" 520 0.0019
"YOR257W" 925 0.0013
"YPL014W" 1990 0.0014
"YPR085C" 2058 0.0013
"YDR335W" 443 0.0011
"YML096W" 2175 9e-04
"YDR072C" 236 0.0015
"YDL063C" 141 9e-04
"YIL004C" 4195 8e-04
"YOL158C" 605 0.0017
"YKL041W" 3546 0.0013
"YIR036C" 4222 0.0012
"YMR289W" 2468 0.0011
"YAR007C" 4477 0.001
"YKR022C" 3601 0.0014
"YBR188C" 2731 6e-04
"YCR071C" 4321 0.0011
"YDR296W" 405 0.001
"YPR011C" 2009 0.0018
"YLR361C.A" 1727 8e-04
"YKL138C.A" 3472 0.0013
"YHR122W" 4006 0.0015
"YDR373W" 474 0.0012
"YJR147W" 3408 0.0015
"YNL091W" 3008 0.0011
"YEL066W" 3674 0.0018
"YOR297C" 961 0.0017
"YFR009W" 4382 0.0011
"YCR059C" 4313 0.0018
"YDR337W" 445 4e-04
"YDL001W" 184 6e-04
"YMR305C" 2481 0.0014
"YBR140C" 2696 0.0014
"YMR316W" 2491 7e-04
"YPR009W" 2006 9e-04
"YLR215C" 1627 0.0012
"YKR047W" 3619 0.0013
"YML051W" 2211 9e-04
"YOR317W" 979 7e-04
