"GeneNames" "GeneIndex" "ReferenceFreq"
"YBR218C" 1314 0.0026
"YPR188C" 1013 0.0028
"YOR130C" 384 0.0033
"YJL068C" 1540 0.0019
"YKL100C" 1665 0.0021
"YEL006W" 1783 0.0031
"YFL022C" 2121 0.0021
"YGR137W" 622 0.0023
"YAL060W" 2158 0.0016
"YNL255C" 1377 0.002
"YLL014W" 696 0.0027
"YJL052W" 1548 0.0027
"YPR067W" 967 0.0024
"YKR001C" 1709 0.002
"YNL274C" 1370 0.0015
"YBR230W.A" 1318 0.0027
"YOL011W" 339 0.0023
"YOL139C" 294 0.0032
"YDR388W" 237 0.0018
"YCR046C" 2100 0.0023
"YKL185W" 1632 0.002
"YJL078C" 1538 0.0013
"YNL156C" 1406 0.0038
"YER146W" 1861 0.002
"YCL028W" 2072 0.0015
"YJL055W" 1547 0.0023
"YGR094W" 608 0.0023
"YJR058C" 1577 0.0019
"YJL079C" 1537 0.0014
"YEL011W" 1780 0.0025
"YDL078C" 70 0.0026
"YMR178W" 1120 0.0018
"YMR292W" 1166 0.0025
"YDR497C" 270 0.0024
"YAL008W" 2177 0.0033
"YLR118C" 735 0.0023
"YBR006W" 1226 0.0031
"YBR121C" 1276 0.0022
"YBR252W" 1326 0.0021
"YHL001W" 1889 0.0021
"YCR036W" 2097 0.0022
"YML125C" 1022 0.0025
"YEL058W" 1755 0.001
"YJL014W" 1555 0.0029
"YPL087W" 916 0.0026
"YLR330W" 803 0.0027
"YMR183C" 1122 0.0022
"YLR194C" 754 0.0027
"YNL157W" 1405 0.0018
"YJL161W" 1510 0.0025
"YGR181W" 637 0.0027
"YDR368W" 226 0.0019
"YLR218C" 765 0.002
"YNL268W" 1371 0.0033
"YDR019C" 106 0.0024
"YJL127C.B" 1523 0.0017
"YGR038W" 597 0.002
"YBR287W" 1343 0.0022
"YLR270W" 785 0.0027
"YOR382W" 476 0.003
"YEL026W" 1771 0.002
"YLR164W" 743 0.0022
"YIR022W" 2047 0.0021
"YPR187W" 1012 0.002
"YKL040C" 1689 0.0021
"YLR058C" 714 0.002
"YIL040W" 2025 0.0026
"YFR010W" 2134 0.0024
"YKL184W" 1633 0.0023
"YNL081C" 1433 0.0022
"YOR089C" 369 0.0031
"YJR001W" 1562 0.0021
"YGR175C" 634 0.0016
"YDR090C" 136 0.0027
"YMR038C" 1081 0.0028
"YDL147W" 34 0.0016
"YGR232W" 659 0.0025
"YPL088W" 915 0.002
"YIL109C" 2000 0.0023
"YIL094C" 2004 0.0031
"YIL065C" 2015 0.0029
"YHR039C.A" 1913 0.0028
