"","gene","DDcategory","Clusters.combined","Clusters.c1","Clusters.c2","nonzero.pvalue","nonzero.pvalue.adj","zero.pvalue","zero.pvalue.adj","combined.pvalue","combined.pvalue.adj"
"YDR047W","YDR047W","NS",1,1,1,0.101556133704944,0.419465031652254,0.239936113866703,0.810511372259295,0.114878784164867,0.46656160483315
"YDR050C","YDR050C","NS",1,1,1,0.652470561246418,0.812071551186635,0.884998779044464,0.984464041819915,0.894539213415232,0.942869359050787
"YDR051C","YDR051C","NS",1,1,1,0.180786949316546,0.496255633488258,0.831054626741002,0.971633977995286,0.435030375725537,0.699441774069387
"YDR055W","YDR055W","NS",2,2,2,0.63991613914408,0.80265026637762,0.981717358357519,0.994654505445103,0.920255903365921,0.957984460006305
"YDR056C","YDR056C","NS",1,1,1,0.296581220732024,0.589298349876831,0.3255100251604,0.834887151797017,0.322231379821301,0.634030176675141
"YDR059C","YDR059C","NS",1,1,1,0.0289848136192694,0.300612717188497,0.394248817472084,0.884327794926383,0.0625270095842707,0.389479187957912
"YDR062W","YDR062W","NS",1,1,1,0.711519035316313,0.845388304603667,0.759150309969098,0.957627293954381,0.872832858452792,0.929858505957752
"YDR063W","YDR063W","NS",1,1,1,0.504773071202322,0.730416662633823,0.135243193969948,0.7628015407788,0.251518402128409,0.580685359089235
"YDR064W","YDR064W","NS",1,1,1,0.0140735240799102,0.246388322230801,0.299037109853803,0.820669324466495,0.0272317589111291,0.309300626485167
"YDR067C","YDR067C","NS",1,1,1,0.485869219105746,0.718770645731927,0.439422220612356,0.892767801406013,0.543171961438127,0.762648931402918
"YDR068W","YDR068W","NS",1,1,1,0.693728526191578,0.840318807241193,0.74347414431367,0.956838025965818,0.85725788769326,0.92330730596162
"YDR070C","YDR070C","NS",1,1,1,0.0178887632016774,0.264621704338817,0.0236036378006852,0.523856247107043,0.00370301719040447,0.134851542683896
"YDR071C","YDR071C","NS",1,1,1,0.74330396056345,0.862129911792819,0.669782702271664,0.946551968546057,0.84508018398684,0.919114087611372
"YDR073W","YDR073W","NS",1,1,1,0.0860901234369106,0.393107821160639,0.101045172934516,0.73257750377524,0.0499717753615261,0.374473008878309
"YDR077W","YDR077W","NS",1,1,1,0.104723356626438,0.422568127039398,0.715844997020234,0.954689037601559,0.269181159856215,0.594459811980484
"YDR079W","YDR079W","NS",1,1,1,0.652208928259742,0.812071551186635,0.528347916461794,0.917946360051996,0.71171961666216,0.857131652744649
"YDR084C","YDR084C","NS",1,1,1,0.156185411573774,0.476627268559631,0.696722007482701,0.950696904219184,0.350184454378933,0.653861701678862
"YDR086C","YDR086C","NS",1,1,1,0.151478662588391,0.474621094565153,0.486001573048893,0.903502673694808,0.265679741699028,0.591006149583721
"YDR089W","YDR089W","NS",1,1,1,0.299851453574543,0.593258792451575,0.295521022681088,0.81880028577244,0.303363107099712,0.621808995321642
"YDR090C","YDR090C","NS",1,1,1,0.923300211685845,0.960513335272098,0.00106809330911024,0.138628563847449,0.00781213033292355,0.204313634626796
"YDR092W","YDR092W","NS",1,1,1,0.0651173848437182,0.37798989674131,0.305281076868367,0.822909754859305,0.0977671514004615,0.451630498541244
"YDR098C","YDR098C","NS",1,1,1,0.0258910883184085,0.297430783585422,0.193639054589167,0.798538853263592,0.0315632328758274,0.32787863304822
