"GeneNames" "GeneIndex" "ReferenceFreq"
"YKL094W" 2017 0.0012
"YPR041W" 1171 0.0022
"YCL064C" 2435 0.0016
"YKL054C" 2035 0.0018
"YBR256C" 1612 0.0017
"YOL026C" 406 0.0024
"YGL207W" 609 0.0012
"YOR294W" 551 0.0025
"YDR379C.A" 286 0.0022
"YNL259C" 1658 0.0015
"YNL307C" 1639 0.0021
"YPL145C" 1095 0.0016
"YNL134C" 1715 0.002
"YPR073C" 1182 0.0023
"YEL046C" 2117 0.0021
"YPL024W" 1142 0.0028
"snR33" 2466 0.0021
"YDR337W" 262 0.0024
"YHR107C" 2312 0.0022
"YLR118C" 900 0.0022
"YNL180C" 1693 0.0024
"YMR197C" 1379 0.0023
"YDL022W" 102 0.0022
"YMR298W" 1423 0.0021
"YMR286W" 1416 0.0013
"YBR252W" 1608 0.0016
"YLL018C.A" 844 9e-04
"YFL017C" 2509 0.0017
"YJR144W" 1954 0.0022
"YMR304C.A" 1426 0.0021
"YLR058C" 874 0.0016
"YDR462W" 322 0.0023
"YBL038W" 1466 0.0025
"YOR316C" 563 0.0016
"YJL196C" 1818 0.0024
"YDR092W" 160 0.0027
"YDR429C" 308 0.0021
"YNL200C" 1684 0.0015
"YGR130C" 747 0.0024
"YDR399W" 299 0.0015
"YPR166C" 1222 0.0016
"YDR339C" 263 0.0026
"YDR394W" 297 0.0021
"YNL111C" 1727 0.0012
"YOL027C" 405 0.0021
"YGR019W" 698 0.0028
"YOR103C" 461 0.0015
"YBR171W" 1577 0.0017
"YAL007C" 2571 0.0022
"YJL002C" 1892 0.002
"YIL016W" 2418 0.0014
"YNL287W" 1649 0.0016
"YDR502C" 339 0.0024
"YMR056C" 1321 0.0018
"YMR188C" 1372 0.0024
"YJL184W" 1824 0.0023
"YOR310C" 559 0.0015
"YDR486C" 331 0.002
"YPR160W" 1219 0.0019
"YOR176W" 493 0.0014
"YER154W" 2226 0.0019
"YER044C" 2165 0.0016
"YMR199W" 1380 0.0013
"YFL030W" 2504 0.0026
"YDL188C" 24 0.0016
"YNL268W" 1655 0.0028
"YGR284C" 828 0.0019
"YPR124W" 1198 0.002
"YER083C" 2191 0.0022
"YPR133C" 1203 0.0019
"YJR060W" 1913 0.0025
"YGL225W" 601 0.002
"YMR315W" 1434 0.0018
"YJR017C" 1901 0.0018
"YLL024C" 840 0.0015
"YDR172W" 195 0.0018
"YGL040C" 671 0.0018
"YKR081C" 2098 0.0013
"YLL001W" 849 0.002
"YDR341C" 264 0.0016
"YKL103C" 2011 0.0025
"YPR088C" 1186 0.0018
"YGR240C" 806 0.0021
"YHR121W" 2316 0.0017
"YOL097C" 376 0.0026
"YOR323C" 566 0.0016
"YBR079C" 1529 0.0022
"YKR016W" 2071 0.0017
"YDR175C" 197 0.0019
"YBR268W" 1617 0.0016
"YHL003C" 2251 0.0023
"YDR368W" 278 0.0019
"YDR100W" 163 0.0016
"YDR167W" 190 0.0011
"YLR093C" 890 0.0019
"YOR197W" 501 0.0023
"YHR009C" 2259 0.0022
"YNL220W" 1674 0.0021
"YNL289W" 1648 0.002
"YHR104W" 2311 0.0018
"YCL001W" 2457 8e-04
"YHL004W" 2250 0.0015
"YDR346C" 267 0.0022
"YCR009C" 2462 0.0021
"YGR026W" 701 0.0018
"YOL077C" 385 0.0013
"YGR067C" 721 0.002
"YLR009W" 853 0.0017
"YPR074C" 1183 0.0016
"YOL071W" 386 0.002
"YIL138C" 2364 0.0018
"YHR037W" 2274 0.0018
"YKL185W" 1972 0.002
"YIR022W" 2429 0.0017
"YMR027W" 1310 0.0018
"YGR267C" 822 0.0024
"YLR350W" 992 0.0024
"YLR034C" 865 0.0018
"YML070W" 1265 0.002
"YOR220W" 511 0.002
"YBR088C" 1537 0.0017
"YLR256W" 951 0.0019
"YKL148C" 1991 0.0018
"YHR200W" 2348 0.002
"YDR363W.A" 274 0.0015
"YIL033C" 2411 0.0024
"YAL049C" 2551 0.0016
"YCR069W" 2486 0.0036
"YAL044W.A" 2553 0.0022
"YKL184W" 1973 0.002
