"GeneNames" "GeneIndex" "ReferenceFreq"
"YFR052W" 2350 0.0019
"YDR129C" 160 0.0018
"YOR283W" 508 0.0022
"YGR232W" 728 0.0015
"YBR122C" 1407 0.0033
"YLR351C" 906 0.0014
"YKL024C" 1873 0.0019
"YKL058W" 1859 0.0017
"YJR044C" 1740 0.0021
"YPL211W" 975 0.0014
"YDR339C" 242 0.0021
"YCR002C" 2272 0.0017
"YJR075W" 1757 0.0012
"YDR424C" 280 0.0021
"YNL239W" 1519 0.002
"YJL171C" 1666 0.0023
"YLR250W" 865 0.0021
"YLR330W" 897 0.0019
"YBR111C" 1403 0.0019
"YKL008C" 1882 0.0018
"YAL060W" 2353 0.0018
"YNL322C" 1486 0.0026
"YOR164C" 452 0.0022
"YPR118W" 1094 0.0022
"YNL308C" 1490 0.0027
"YPL199C" 979 0.0025
"YER021W" 1978 0.003
"YKL185W" 1806 0.0018
"YNL084C" 1584 0.0026
"YER150W" 2049 0.0015
"YBL040C" 1332 0.0022
"YBR256C" 1464 0.0029
"YJR017C" 1736 0.0024
"YDR007W" 110 0.0018
"YLR100W" 815 0.0016
"YDR035W" 121 0.0024
"YDR127W" 159 0.0019
"YGL100W" 598 0.0024
"YLR106C" 818 0.0021
"YMR311C" 1305 0.0022
"YBL028C" 1339 0.0014
"YKL066W" 1855 0.0022
"YPR133C" 1098 0.0016
"YDL237W" 1 0.0022
"YBR263W" 1467 0.0028
"YGL173C" 578 0.0022
"YKL054C" 1861 0.0022
"YDR408C" 275 0.0026
"YDR098C" 151 0.002
"YGL028C" 624 0.002
"YOL064C" 358 0.002
"YLR342W" 901 0.0018
"YPL232W" 965 0.0023
"YIL158W" 2169 0.0023
"YMR183C" 1246 0.0024
"YKL002W" 1889 0.0019
"YDL086W" 69 0.0023
"YEL002C" 1964 0.0029
"YBR187W" 1436 0.002
"YCR069W" 2300 0.002
"YGR260W" 740 0.0013
"YBR139W" 1417 0.0023
"YGL221C" 559 0.003
"YML110C" 1136 0.0019
"YJL068C" 1704 0.0021
"YDL188C" 20 0.0017
"YOR051C" 405 0.0027
"YMR027W" 1194 0.0025
"YIL076W" 2199 0.0019
"YGR284C" 751 0.002
"YML098W" 1142 0.003
"YBR269C" 1471 0.0015
"YIL040W" 2215 0.0022
"YGR178C" 702 0.0017
"YJL080C" 1700 0.0013
"YDR487C" 307 0.0013
"YDR059C" 131 0.0019
"YDL236W" 2 0.0018
"YDR427W" 281 0.0014
"YBR173C" 1433 0.0023
"YML055W" 1162 0.002
"YIL010W" 2227 0.0019
"YOR046C" 403 0.0022
"YIL002W.A" 2231 0.0023
"YNL274C" 1506 0.0023
"YER012W" 1974 0.002
"YDR084C" 144 0.002
"YNL141W" 1557 0.0021
"YGL209W" 565 0.0024
"YOR092W" 419 0.0024
"YEL024W" 1953 0.0026
"YOR150W" 444 0.0016
"YGL210W" 564 0.0018
"YNR035C" 1635 0.0016
"YML125C" 1130 0.0024
"YMR243C" 1278 0.0023
"YNL287W" 1500 0.0023
"YGL043W" 616 0.0029
"YOL049W" 366 0.002
"YLR449W" 943 0.002
"YMR292W" 1293 0.0025
"YBR015C" 1359 0.0018
"YER088C" 2017 0.0017
"YKL007W" 1883 0.0022
"YNL147W" 1555 0.0023
"YNL098C" 1577 0.0017
"YMR229C" 1270 0.0016
"YBR151W" 1422 0.0018
"YPR182W" 1122 0.0014
