"GeneNames" "GeneIndex" "ReferenceFreq"
"YDL201W" 9 0.003
"YDL097C" 43 0.0036
"YMR292W" 911 0.0026
"YGR172C" 486 0.0021
"YGL078C" 419 0.0036
"YJR064W" 1236 0.0034
"YNR021W" 1154 0.0032
"YIL041W" 1553 0.0028
"YOR004W" 269 0.0028
"YKL007W" 1328 0.0032
"YAL059W" 1644 0.0021
"YKL035W" 1317 0.0031
"YMR074C" 855 0.0021
"YHR039C.A" 1471 0.0024
"YJR045C" 1231 0.0029
"YAL042W" 1649 0.003
"YDR508C" 216 0.0027
"YBL071W.A" 934 0.0033
"YFR044C" 1638 0.0032
"YLR388W" 643 0.0027
"YDR372C" 174 0.0031
"YOR099W" 289 0.0027
"YIL123W" 1533 0.0035
"YDR394W" 182 0.0021
"YBR079C" 983 0.0032
"YDL007W" 73 0.0029
"YOR340C" 363 0.0023
"YJR143C" 1261 0.0035
"YAL036C" 1651 0.0029
"YPL135W" 704 0.0043
"YAL023C" 1656 0.0029
"YJR072C" 1241 0.0019
"YPR114W" 773 0.0027
"YMR205C" 884 0.0024
"YJL055W" 1209 0.0027
"YCR087C.A" 1612 0.0024
"YDL131W" 33 0.0034
"YPR060C" 753 0.0029
"YLR262C.A" 606 0.0047
"YNL208W" 1085 0.0033
"YLR027C" 541 0.0033
"YIL142W" 1528 0.0023
"YHR183W" 1515 0.0034
"YEL001C" 1383 0.0029
"YKL004W" 1330 0.0031
"YDL051W" 65 0.0029
"YOL061W" 252 0.0034
"YPL093W" 716 0.0026
"YDR519W" 221 0.0038
"YPR145W" 785 0.0032
"YOL026C" 261 0.0034
"YER012W" 1389 0.0027
"YBR149W" 1010 0.0038
"YCL050C" 1579 0.0039
"YLR104W" 566 0.0019
"YGR204W" 501 0.0031
