"","gene","DDcategory","Clusters.combined","Clusters.c1","Clusters.c2","nonzero.pvalue","nonzero.pvalue.adj","zero.pvalue","zero.pvalue.adj","combined.pvalue","combined.pvalue.adj"
"YDL167C","YDL167C","NS",1,1,1,0.921424637817571,0.97448697249057,0.401881825036002,0.951151538516433,0.738175285269992,0.909923657484082
"YDL166C","YDL166C","NS",1,1,1,0.0796362504718902,0.519453321984186,0.587589343822336,0.964609994436377,0.19007544157021,0.675955789084058
"YDL165W","YDL165W","NS",1,1,1,0.0297909263235213,0.39522482700489,0.480040651099986,0.951151538516433,0.0750428235322894,0.525759599125989
"YDL157C","YDL157C","NS",1,1,1,0.634975394910352,0.873410958188535,0.496584555910981,0.952889947379589,0.679250844004596,0.892727637140004
"YDL153C","YDL153C","NS",1,1,1,0.0547695261352273,0.46054966065435,0.191582511547208,0.891855137554847,0.0583095617608144,0.468876081562063
"YDL150W","YDL150W","NS",1,1,1,0.40698234866109,0.769720254377698,0.848999817371542,0.984505054751644,0.712714182785472,0.907918324895223
"YDL147W","YDL147W","NS",1,1,1,0.246960291448154,0.69181374784585,0.0752124299764352,0.758664743538212,0.0926117529003416,0.557563825795725
"YDL143W","YDL143W","NS",1,1,1,0.723180626513109,0.912010548595634,0.797409161044153,0.984505054751644,0.894118714102087,0.957503541387868
"YDL140C","YDL140C","NS",1,1,1,0.0469938150102855,0.443195813384295,0.958025844835153,0.987432753236572,0.184615190658616,0.669611351337117
"YDL137W","YDL137W","NS",1,1,1,0.00172625043797925,0.210479249830756,0.0377687885601525,0.721051164161548,0.000693585392460261,0.0623131718384035
"YDL136W","YDL136W","NS",1,1,1,0.00113330843312409,0.191088934754657,0.230729772903819,0.907573643536163,0.00241853443517157,0.158786087724533
"YDL135C","YDL135C","NS",1,1,1,0.173542749348649,0.626294869213834,0.573952114033165,0.964609994436377,0.329348732610811,0.762555289603463
"YDL134C","YDL134C","NS",1,1,1,0.350190300271228,0.742697141236399,0.591387630618508,0.964609994436377,0.533187216642073,0.863942110400867
"YDL133C.A","YDL133C.A","NS",2,1,1,0.857256047067919,0.948985779730829,0.112174711242831,0.770254915101238,0.321347628437459,0.762555289603463
"YDL131W","YDL131W","NS",1,1,1,0.700336162387597,0.904060047905027,0.622618694111788,0.970785991507646,0.797964467364924,0.925638195833559
"YDL130W","YDL130W","NS",1,1,1,0.675789007565564,0.901932631676637,NA,NA,0.675789007565564,0.890840222207613
"YDL128W","YDL128W","NS",1,1,1,0.0195969454240909,0.363608541727425,0.606286960911773,0.969687657412342,0.0645489237098361,0.489145096321399
"YDL126C","YDL126C","NS",1,1,1,0.132583828489327,0.578836136350092,0.229901335083241,0.907573643536163,0.136880250964038,0.628331351826957
"YDL125C","YDL125C","NS",1,1,1,0.523528013600967,0.8226627833893,0.270180489558003,0.929203463945914,0.418093420531065,0.818475722039035
"YDL124W","YDL124W","NS",1,1,1,0.813050165407556,0.938170647848399,0.843416678621416,0.984505054751644,0.944440057725941,0.981826539913631
"YDL121C","YDL121C","NS",1,1,1,0.0989711947484462,0.551652519696247,0.555279784789305,0.961025552880651,0.21439762062389,0.694453014051197
"YDL120W","YDL120W","NS",1,1,1,0.22780045389834,0.683483711853181,0.765426939104268,0.984505054751644,0.478910998022229,0.851654186845285
"YDL111C","YDL111C","NS",1,1,1,0.486441689221638,0.810103379025694,0.839202353910821,0.984505054751644,0.773967012112311,0.91620089436596
"YDL100C","YDL100C","NS",1,1,1,0.896981339543636,0.962380356128842,0.461120857054074,0.951151538516433,0.778764058529801,0.916793274420945
"YDL097C","YDL097C","NS",1,1,1,0.0887102319104052,0.542678978707437,0.416674070298989,0.951151538516433,0.15886181676102,0.659798348445402
"YDL095W","YDL095W","NS",1,1,1,0.930345313413162,0.977381936048153,0.391418766168031,0.951151538516433,0.732015134717151,0.909923657484082
"YDL092W","YDL092W","NS",1,1,1,0.104929464171662,0.557876905401761,0.615570877523357,0.970785991507646,0.241551114628054,0.716495280405456
"YDL086W","YDL086W","NS",1,1,1,0.118443753454086,0.574488367206028,0.0232423355108567,0.629650130194426,0.0189815775788206,0.360017254744964
"YDL085C.A","YDL085C.A","NS",1,1,1,0.545864056679621,0.827463043458391,0.480198548259512,0.951151538516433,0.613090512567143,0.882416108728594
"YDL084W","YDL084W","NS",1,1,1,0.160748829933634,0.615242719050925,0.940792716127069,0.987432753236572,0.436898935185218,0.83298618227126
"YDL083C","YDL083C","NS",1,1,1,0.525169095952969,0.8226627833893,NA,NA,0.525169095952969,0.863942110400867
"YDL082W","YDL082W","NS",1,1,1,0.688182989725615,0.903158497375213,0.469425261781276,0.951151538516433,0.688080298482156,0.896451436846271
"YDL081C","YDL081C","NS",1,1,1,0.108046480132626,0.558817775868234,0.324213848439655,0.951151538516433,0.152435365430368,0.643607855704587
"YDL078C","YDL078C","NS",1,1,1,0.699496388759299,0.904060047905027,0.340990315458118,0.951151538516433,0.580393362133025,0.868873623047828
"YDL076C","YDL076C","NS",1,1,1,0.0384062555989063,0.414933407008437,0.819428060747322,0.984505054751644,0.140319960630892,0.628331351826957
"YDL075W","YDL075W","NS",1,1,1,0.337752036872454,0.738040319218896,0.0934273436051086,0.758664743538212,0.140610765318042,0.628331351826957
"YDL074C","YDL074C","NS",1,1,1,0.25241331041313,0.69181374784585,0.54848784700947,0.957352594193301,0.412191078429181,0.81846193515864
"YDL072C","YDL072C","NS",1,1,1,0.025253915453756,0.377745460187956,0.317388303979843,0.951151538516433,0.0467003559031506,0.438008283113616
"YDL067C","YDL067C","NS",1,1,1,0.000285887245426331,0.0842149680741858,0.132865773523119,0.808918091743695,0.000424604689366578,0.0453000127967967
"YDL066W","YDL066W","NS",1,1,1,0.945695450689461,0.98433056971153,0.382429544027412,0.951151538516433,0.729488480875647,0.909923657484082
"YDL064W","YDL064W","NS",1,1,1,0.309873712194728,0.728587364623143,0.579477477392073,0.964609994436377,0.487916973875313,0.851654186845285
"YDL061C","YDL061C","NS",1,1,1,0.0977718517395761,0.551652519696247,0.346291810225377,0.951151538516433,0.148485583733095,0.641445697786967
"YDL055C","YDL055C","NS",1,1,1,0.589079008486808,0.842881699486153,0.561811101998753,0.963219458048622,0.696911775606688,0.899870197398348
"YDL053C","YDL053C","NS",1,1,1,0.500037068589141,0.810405031326795,0.593155385214768,0.964609994436377,0.657078605026512,0.890262808972739
"YDL052C","YDL052C","NS",1,1,1,0.100293752922983,0.551652519696247,0.10505260745036,0.759681737719634,0.058506505783667,0.468876081562063
"YDL051W","YDL051W","NS",1,1,1,0.0966608266251593,0.551652519696247,0.226951524530526,0.907573643536163,0.105728368733682,0.587877281525717
"YDL046W","YDL046W","NS",1,1,1,0.719930841709786,0.910987358634992,0.772146419121073,0.984505054751644,0.882301371016277,0.955830961352866
"YDL040C","YDL040C","NS",1,1,1,0.588620140289005,0.842881699486153,0.77229073795896,0.984505054751644,0.812967037739253,0.925638195833559
"YDL029W","YDL029W","NS",1,1,1,0.9530437017801,0.987163591588975,0.656840771833124,0.977876429114367,0.919220517097688,0.974602125891772
"YDL018C","YDL018C","NS",1,1,1,0.141585925113871,0.592370524924947,0.796875801229539,0.984505054751644,0.359002872386048,0.791202952033028
"YDL014W","YDL014W","NS",1,1,1,0.158473273883804,0.613410155373363,0.371693481731062,0.951151538516433,0.2257096089516,0.703077194307266
"YDL012C","YDL012C","NS",1,1,1,0.339442731061401,0.739067272859453,0.389028643037219,0.951151538516433,0.399401043691682,0.81455952670115
"YDL008W","YDL008W","NS",1,1,1,0.772231194006907,0.9244029790812,0.456180463478821,0.951151538516433,0.719820572440031,0.909923657484082
"YDL007W","YDL007W","NS",1,1,1,0.704215639608276,0.904060047905027,0.742884380909386,0.984505054751644,0.862092627722772,0.947800504674134
"YDL004W","YDL004W","NS",1,1,1,0.307354799253436,0.727482118683579,0.201658848142931,0.898350896908017,0.234345145655931,0.707590717794565
"YDL002C","YDL002C","NS",1,1,1,0.168193320251601,0.625976325664916,0.661264505285292,0.977876429114367,0.355486974198596,0.789097873806247
"YDR002W","YDR002W","NS",1,1,1,0.473407384171584,0.800931588703417,0.129108264810637,0.80680485481666,0.231947526588174,0.707590717794565
"YDR007W","YDR007W","NS",1,1,1,0.0328967572969348,0.411195979778435,0.236889125105857,0.910824009446593,0.0456237846306496,0.435946463010887
"YDR012W","YDR012W","DP",2,2,2,0.0707274082237819,0.500467876149207,0.156862147769951,0.852143600978007,0.0610340262351608,0.482338346219535
"YDR023W","YDR023W","NS",1,1,1,0.205817678305632,0.662883511750215,0.239698339062557,0.910824009446593,0.1977874689387,0.68447297566753
"YDR025W","YDR025W","NS",1,1,1,0.558252446932141,0.831533095037665,0.443490219291629,0.951151538516433,0.593206309291104,0.874441424835851
"YDR032C","YDR032C","NS",1,1,1,0.371901485633885,0.754985002449512,0.589429795578251,0.964609994436377,0.551910241888546,0.863944566482905
"YDR033W","YDR033W","NS",1,1,1,0.0113541226983042,0.302465302969349,0.403200667361765,0.951151538516433,0.0292373105401317,0.402582169875912
"YDR035W","YDR035W","NS",1,1,1,0.78091465862195,0.928934719350291,0.645371876567545,0.975123930288188,0.849316763291947,0.941439868159877
"YDR037W","YDR037W","NS",1,1,1,0.504227475969042,0.812849316539409,0.1550110084013,0.852143600978007,0.277391690164488,0.749830415654319
"YDR041W","YDR041W","NS",1,1,1,0.0286422450287626,0.391138498112782,0.966814233453298,0.987432753236572,0.127011483874012,0.621518440874009
"YDR044W","YDR044W","NS",1,1,1,0.450487804026329,0.787892091673097,0.293662292493546,0.934917548511013,0.399883352885509,0.81455952670115
"YDR045C","YDR045C","NS",1,1,1,0.125082334840546,0.574488367206028,0.468805810822765,0.951151538516433,0.22496095991831,0.703077194307266
"YDR046C","YDR046C","NS",1,1,1,0.535470610907426,0.824953368970195,0.0155711034621533,0.543348077537168,0.0482508076587063,0.443844068642254
"YDR047W","YDR047W","NS",1,1,1,0.0280794815558357,0.389688414762696,0.272030521249261,0.929203463945914,0.0448726639897391,0.435946463010887
"YDR050C","YDR050C","NS",1,1,1,0.644292104224888,0.879816958899226,0.688847030002322,0.979478603851286,0.804350000078425,0.925638195833559
"YDR051C","YDR051C","NS",1,1,1,0.0346853132004374,0.41418924341449,0.189006998735841,0.891855137554847,0.0395142963535582,0.430632850442083
"YDR056C","YDR056C","NS",1,1,1,0.608657213863979,0.859037901491639,0.221070142965239,0.907573643536163,0.404444909505354,0.818292132972546
"YDR059C","YDR059C","NS",1,1,1,0.353030781504978,0.742697141236399,0.775134814653767,0.984505054751644,0.628269900866029,0.887060976656999
"YDR062W","YDR062W","NS",1,1,1,0.190804887015961,0.649789766519309,0.940666347013363,0.987432753236572,0.487777687400853,0.851654186845285
"YDR063W","YDR063W","NS",1,1,1,0.749082103708441,0.92124146327832,0.0803669593172931,0.758664743538212,0.229371069469089,0.707590717794565
"YDR064W","YDR064W","NS",1,1,1,0.096312354277303,0.551652519696247,NA,NA,0.096312354277303,0.56924597040073
"YDR071C","YDR071C","NS",1,1,1,0.138658837154758,0.585401451877129,0.902245340026589,0.984505054751644,0.385147013502173,0.808734293207218
"YDR073W","YDR073W","NS",1,1,1,0.35433781872987,0.742697141236399,0.361924432703853,0.951151538516433,0.391633168319325,0.810196470171877
"YDR077W","YDR077W","NS",1,1,1,0.00122520934455461,0.191088934754657,0.278690831848554,0.931757581281234,0.0030670463211281,0.186980288220202
"YDR079W","YDR079W","NS",1,1,1,0.197512166534773,0.660383369345778,0.569140383519146,0.964609994436377,0.358098262742083,0.791063639413661
"YDR083W","YDR083W","NS",1,1,1,0.923796227198152,0.97448697249057,0.508621171465286,0.957352594193301,0.824756642384262,0.93050865072699
"YDR084C","YDR084C","NS",1,1,1,0.418728658651079,0.778306050608585,0.865222323671007,0.984505054751644,0.730130197195882,0.909923657484082
"YDR086C","YDR086C","NS",1,1,1,0.269308980835665,0.701532721806266,0.0892621624507682,0.758664743538212,0.113658641705168,0.594667771410668
"YDR087C","YDR087C","NS",1,1,1,0.157811130209391,0.61315934403514,0.501885945449543,0.957352594193301,0.28004177995732,0.749830415654319
"YDR091C","YDR091C","NS",1,1,1,0.0195958591235097,0.363608541727425,0.116941978396286,0.770674986740376,0.0162209716137605,0.341841957341842
"YDR092W","YDR092W","NS",1,1,1,0.147203805165941,0.602582483017415,0.271928923817383,0.929203463945914,0.168848280807182,0.666787485015179
"YDR098C","YDR098C","NS",1,1,1,0.0848741264429554,0.534613039993081,0.507740493369557,0.957352594193301,0.178597642492333,0.669611351337117
