"GeneNames" "GeneIndex" "ReferenceFreq"
"YIL142W" 1562 0.0039
"YPR191W" 816 0.0027
"YMR246W" 918 0.0029
"YNR021W" 1174 0.0023
"YPL273W" 683 0.0035
"YEL001C" 1410 0.0028
"YDR427W" 195 0.0029
"YPR145W" 799 0.0027
"YMR235C" 911 0.0025
"YER124C" 1462 0.0023
"YJL117W" 1216 0.0031
"YLL018C" 542 0.0034
"YOL005C" 268 0.0031
"YGL220W" 394 0.0024
"YIR012W" 1602 0.0028
"YGL078C" 428 0.0027
"YPR016C" 755 0.0037
"YHR183W" 1546 0.0029
"YOL012C" 265 0.0033
"YPL117C" 727 0.0023
"YDR092W" 107 0.0035
"YGR254W" 527 0.0028
"YLR027C" 554 0.0037
"YIL040W" 1589 0.0032
"YNL071W" 1144 0.0025
"YNL075W" 1143 0.0023
"YBL039C" 964 0.0026
"YFR044C" 1677 0.003
"YKL077W" 1331 0.0024
"YLR413W" 670 0.0028
"YLR437C" 675 0.003
"YJL080C" 1222 0.0023
"YOR045W" 281 0.0037
"YEL031W" 1399 0.003
"YOR210W" 326 0.0033
"YAL044W.A" 1686 0.002
"YNR017W" 1172 0.0035
"YDR502C" 219 0.0033
"YLR294C" 637 0.003
"YFL010C" 1664 0.0027
"YBR149W" 1031 0.0023
"YMR243C" 917 0.0039
