"GeneNames" "GeneIndex" "ReferenceFreq"
"YHL048W" 3879 0.0012
"YDR011W" 191 0.0011
"YDL063C" 141 0.001
"YKL138C.A" 3472 7e-04
"YDR168W" 311 5e-04
"YLL023C" 1451 9e-04
"YGL037C" 1185 0.0012
"YIL056W" 4152 7e-04
"YEL037C" 3696 0.001
"YMR089C" 2314 0.0014
"YMR188C" 2382 0.0013
"YMR296C" 2473 0.001
"YGR078C" 1263 0.0016
"YNL126W" 2980 9e-04
"YDR511W" 578 0.0014
"YIR038C" 4224 7e-04
"YOL076W" 667 8e-04
"YDR060W" 226 9e-04
"YKR066C" 3637 5e-04
"YPL009C" 1995 0.0011
"YMR059W" 2292 0.0011
"YGR252W" 1401 0.0012
"YPL053C" 1962 0.0018
"YJR126C" 3388 9e-04
"YCL040W" 4242 0.001
"YGR277C" 1419 0.001
"YDR178W" 320 9e-04
"YJR057W" 3333 0.0011
"YDR374W.A" 475 0.0013
"YBL007C" 2572 9e-04
"YDR320C" 427 0.0018
"YGR193C" 1355 0.0014
"YDR127W" 277 8e-04
"YLR023C" 1488 8e-04
"YHR072W" 3966 0.0015
"YCR036W" 4301 0.001
"YKL204W" 3420 0.0011
"YOR002W" 730 0.0017
"YDR013W" 193 7e-04
"YGL085W" 1148 8e-04
"YNL132W" 2976 6e-04
"YKL001C" 3583 0.0011
"YJL133W" 3197 0.0012
"YIL003W" 4196 9e-04
"YHR205W" 4067 0.0014
"YDL200C" 28 0.0012
"YAL013W" 4463 0.0018
"YMR092C" 2317 7e-04
"YFR039C" 4406 0.0011
"YDR333C" 441 0.0011
"YOL146W" 610 0.0014
"YPL274W" 1799 0.0016
"YGR048W" 1245 0.0011
"YOR217W" 893 0.0012
"YBR276C" 2803 0.0013
"YOR236W" 908 0.0013
"YOR075W" 785 0.0012
"YJL060W" 3255 9e-04
"YPR067W" 2048 8e-04
"YCR059C" 4313 0.0016
"YIL126W" 4101 0.0013
"YOL124C" 627 0.002
"YIR011C" 4208 8e-04
"YBR041W" 2611 8e-04
"YNL182C" 2935 0.0015
"YGL256W" 1024 8e-04
"YIL044C" 4161 0.0012
"YCR011C" 4276 0.0012
"YDR449C" 531 8e-04
"YOR303W" 965 0.0014
"YMR299C" 2476 9e-04
"YEL022W" 3708 6e-04
"YLR209C" 1623 0.0011
"YKR020W" 3600 0.0019
"YOR149C" 842 0.001
"YLR386W" 1744 0.0011
"YJL081C" 3236 0.0014
"YLL039C" 1441 0.0015
"YHL039W" 3881 0.0015
"YDL115C" 97 0.0013
"YMR061W" 2294 8e-04
"YNL072W" 3026 7e-04
"YNL186W" 2932 0.0011
"YLR182W" 1601 0.0016
"YFR042W" 4409 0.0019
"YOR206W" 883 0.0011
"YER027C" 3752 0.0017
"YGL071W" 1159 6e-04
"YJL096W" 3225 0.0013
"YHR216W" 4071 0.002
"YBL038W" 2544 0.0013
"YHR024C" 3926 9e-04
"YGR163W" 1328 0.0014
"YGR218W" 1378 0.0012
"YKR090W" 3659 0.0012
"YLR223C" 1635 0.0011
"YPR158W" 2112 0.0013
"YMR138W" 2349 0.0011
"YLR020C" 1485 0.0013
"YAR027W" 4484 9e-04
"YHR104W" 3991 9e-04
"YCR065W" 4317 0.0014
