"","gene","DDcategory","Clusters.combined","Clusters.c1","Clusters.c2","nonzero.pvalue","nonzero.pvalue.adj","zero.pvalue","zero.pvalue.adj","combined.pvalue","combined.pvalue.adj"
"YDL029W","YDL029W","NS",1,1,1,0.973669538538998,0.99999285520842,0.853882614124608,0.999622821946429,0.984913137239105,0.999898468959961
"YDL027C","YDL027C","NS",1,1,1,0.807926643281752,0.99999285520842,0.294677152732608,0.999622821946429,0.579756606310461,0.999898468959961
"YDL022W","YDL022W","NS",1,1,1,0.829492179868379,0.99999285520842,0.408461780018794,0.999622821946429,0.705515750422562,0.999898468959961
"YDL021W","YDL021W","NS",1,1,1,0.689458898307861,0.99999285520842,0.197471217245341,0.999622821946429,0.407629421894452,0.999898468959961
"YDL020C","YDL020C","NS",1,1,1,0.0452729551245121,0.903246448179229,0.291250797285795,0.999622821946429,0.0702619807800245,0.999898468959961
"YDL019C","YDL019C","NS",1,1,1,0.0314802001143176,0.903246448179229,0.726233632500253,0.999622821946429,0.109240942332929,0.999898468959961
"YDL018C","YDL018C","NS",1,2,1,0.305517221126877,0.99999285520842,0.178147351337118,0.999622821946429,0.212858521801572,0.999898468959961
"YDL012C","YDL012C","NS",1,1,1,0.141187241527926,0.910987234803564,0.506203601664959,0.999622821946429,0.260040641588931,0.999898468959961
"YDL010W","YDL010W","NS",1,1,1,0.426015168972794,0.99999285520842,0.779647683883017,0.999622821946429,0.698226197859556,0.999898468959961
"YDL008W","YDL008W","NS",1,1,1,0.196458534274507,0.96506035630958,0.0879037586043903,0.999622821946429,0.0873629479327919,0.999898468959961
"YDL007W","YDL007W","NS",1,1,1,0.909491100822854,0.99999285520842,0.2206797578545,0.999622821946429,0.523023044098825,0.999898468959961
"YDL004W","YDL004W","NS",2,1,1,0.987125537544742,0.99999285520842,0.722690419705439,0.999622821946429,0.954319787488837,0.999898468959961
"YDL002C","YDL002C","NS",1,1,1,0.666198085948983,0.99999285520842,0.140945559672753,0.999622821946429,0.316017256986739,0.999898468959961
"YDR001C","YDR001C","NS",1,1,1,0.367559951734787,0.99999285520842,0.246473071568783,0.999622821946429,0.308142580757608,0.999898468959961
"YDR002W","YDR002W","NS",1,1,1,0.279852430137004,0.976306436621832,0.88249929170633,0.999622821946429,0.592354082508282,0.999898468959961
"YDR005C","YDR005C","NS",1,1,1,0.95506756191973,0.99999285520842,0.585547318122414,0.999622821946429,0.884255580809159,0.999898468959961
"YDR007W","YDR007W","NS",1,1,1,0.96996562229428,0.99999285520842,0.128736594699317,0.999622821946429,0.384659945794719,0.999898468959961
"YDR012W","YDR012W","NS",1,1,1,0.117331750952358,0.910987234803564,0.419373297244992,0.999622821946429,0.197401071749192,0.999898468959961
"YDR019C","YDR019C","NS",1,1,1,0.173461369205377,0.941521963484375,0.924647026792761,0.999622821946429,0.453928253039596,0.999898468959961
"YDR022C","YDR022C","NS",1,1,1,0.936311707946179,0.99999285520842,0.69405720726371,0.999622821946429,0.929945936977032,0.999898468959961
"YDR023W","YDR023W","NS",1,1,1,0.727368685750064,0.99999285520842,0.594186169290751,0.999622821946429,0.794751881538717,0.999898468959961
"YDR025W","YDR025W","NS",1,1,1,0.360838064217567,0.99999285520842,0.380380762968933,0.999622821946429,0.409833435932082,0.999898468959961
"YDR031W","YDR031W","NS",1,1,1,0.722763007949025,0.99999285520842,0.480884121735686,0.999622821946429,0.714873205413961,0.999898468959961
"YDR032C","YDR032C","NS",1,1,1,0.671816206712087,0.99999285520842,0.419131259429619,0.999622821946429,0.638436177186925,0.999898468959961
"YDR033W","YDR033W","NS",1,1,1,0.495349828523551,0.99999285520842,0.0688080775476191,0.999622821946429,0.149251589674074,0.999898468959961
"YDR035W","YDR035W","NS",1,1,1,0.281240138003692,0.976306436621832,0.188822360200303,0.999622821946429,0.208992204990721,0.999898468959961
"YDR036C","YDR036C","NS",1,1,1,0.440720693294572,0.99999285520842,0.666621479851276,0.999622821946429,0.653655202032813,0.999898468959961
"YDR041W","YDR041W","NS",1,1,1,0.69335333912625,0.99999285520842,0.904598180763492,0.999622821946429,0.91978528663664,0.999898468959961
"YDR045C","YDR045C","NS",1,1,1,0.070329978879379,0.910987234803564,0.367122717179872,0.999622821946429,0.12023258765701,0.999898468959961
"YDR046C","YDR046C","NS",1,1,1,0.69520085761361,0.99999285520842,0.728718386980056,0.999622821946429,0.851108832597958,0.999898468959961
"YDR047W","YDR047W","NS",1,1,1,0.982191210329926,0.99999285520842,0.22891028119231,0.999622821946429,0.560374173066119,0.999898468959961
"YDR050C","YDR050C","NS",1,1,1,0.160453341571551,0.934815120460339,0.998672755262758,0.999622821946429,0.4536533709673,0.999898468959961
"YDR051C","YDR051C","NS",1,1,1,0.860852076875602,0.99999285520842,0.444016234996098,0.999622821946429,0.749835321946144,0.999898468959961
"YDR055W","YDR055W","NS",1,1,1,0.682750266584936,0.99999285520842,0.262135050140512,0.999622821946429,0.486899297190361,0.999898468959961
"YDR056C","YDR056C","NS",1,1,1,0.137488956047133,0.910987234803564,0.0133249493215726,0.999622821946429,0.0133781100464464,0.999898468959961
"YDR059C","YDR059C","NS",1,1,1,0.452161807382388,0.99999285520842,0.640193812691952,0.999622821946429,0.648328482233612,0.999898468959961
"YDR061W","YDR061W","NS",1,1,2,0.0216184141952193,0.903246448179229,0.708116273244561,0.999622821946429,0.079287411135032,0.999898468959961
"YDR062W","YDR062W","NS",1,1,2,0.988661708849321,0.99999285520842,0.894686764736064,0.999622821946429,0.993062351709903,0.999898468959961
"YDR063W","YDR063W","NS",1,1,1,0.739539142929498,0.99999285520842,0.990981806186157,0.999622821946429,0.960636378145679,0.999898468959961
"YDR064W","YDR064W","NS",1,1,1,0.275198598391342,0.976306436621832,0.0721864907059366,0.999622821946429,0.0977143141667091,0.999898468959961
"YDR067C","YDR067C","NS",1,1,1,0.31639208916203,0.99999285520842,0.878759048642699,0.999622821946429,0.633918786835937,0.999898468959961
"YDR068W","YDR068W","NS",1,1,1,0.281416687421778,0.976306436621832,0.476963765836584,0.999622821946429,0.403781847019954,0.999898468959961
"YDR070C","YDR070C","NS",1,1,1,0.598960367606905,0.99999285520842,0.275213803910265,0.999622821946429,0.462014146751655,0.999898468959961
"YDR071C","YDR071C","NS",1,1,1,0.860905000692186,0.99999285520842,0.269969130104411,0.999622821946429,0.571566154068225,0.999898468959961
"YDR072C","YDR072C","NS",2,1,2,0.152225861687439,0.934475117870004,0.420292365049844,0.999622821946429,0.23987110089668,0.999898468959961
"YDR073W","YDR073W","NS",1,1,1,0.720296640763613,0.99999285520842,0.0619413561435936,0.999622821946429,0.183357181598774,0.999898468959961
"YDR077W","YDR077W","NS",1,1,1,0.834392438215509,0.99999285520842,0.522521438601452,0.999622821946429,0.7979192698605,0.999898468959961
"YDR079W","YDR079W","NS",1,1,1,0.0114561165329764,0.903246448179229,0.809798895912748,0.999622821946429,0.0526960781328636,0.999898468959961
"YDR084C","YDR084C","NS",1,1,1,0.786563431641309,0.99999285520842,0.290128374362227,0.999622821946429,0.565379450857149,0.999898468959961
