"GeneNames" "GeneIndex" "ReferenceFreq"
"YER141W" 3843 0.0012
"YJR060W" 3336 9e-04
"YPL245W" 1820 0.0011
"YDR296W" 405 9e-04
"YGR029W" 1232 0.0014
"YLR312W.A" 1692 3e-04
"YBR158W" 2708 0.001
"YJL200C" 3147 0.0017
"YLR079W" 1530 7e-04
"YDL116W" 96 0.0013
"YHR146W" 4024 7e-04
"YDL018C" 170 0.0014
"YJR113C" 3378 0.0011
"YIL090W" 4131 0.0017
"YNL155W" 2957 0.0014
"YJL041W" 3269 0.001
"YMR061W" 2294 0.0017
"YCL052C" 4234 9e-04
"YML021C" 2231 0.0013
"YIR006C" 4204 0.0011
"YDR424C" 518 0.0012
"YLL023C" 1451 0.0012
"YML101C" 2170 8e-04
"YMR189W" 2383 0.0011
"YNL206C" 2921 0.0017
"YMR315W" 2490 0.0012
"YLR021W" 1486 0.0012
"YDL150W" 65 5e-04
"YPL063W" 1957 0.0013
"YML051W" 2211 0.0013
"YNR009W" 3089 0.001
"YJL125C" 3204 7e-04
"YDL108W" 102 7e-04
"YCR072C" 4322 0.0014
"YIL121W" 4105 0.0023
"YGR283C" 1425 9e-04
"YHR137W" 4017 0.0012
"YOR074C" 784 0.0012
"YPR024W" 2018 0.0018
"YDR329C" 437 7e-04
"YNL212W" 2916 0.0013
"YEL052W" 3684 0.0011
"YOR179C" 865 0.001
"YEL007W" 3719 0.0016
"YMR255W" 2438 0.001
"YDR260C" 380 9e-04
"YDR435C" 525 0.0016
"YJL054W" 3260 4e-04
"YJR068W" 3343 0.0013
"YGL072C" 1158 0.002
"YLR033W" 1496 5e-04
"YGL190C" 1072 0.0013
"YEL056W" 3680 0.0014
"YKL100C" 3498 0.0013
"YNL264C" 2873 0.0011
"YAL040C" 4439 0.0011
"YMR153W" 2358 0.0011
"YKL019W" 3563 0.001
"YFL048C" 4341 9e-04
"YCR095C" 4337 8e-04
"YHR074W" 3969 0.0016
"YDL043C" 156 0.0013
"YLR275W" 1668 7e-04
"YPL112C" 1912 0.0016
"YDR090C" 253 0.001
"YPL057C" 1960 0.0014
"YEL017W" 3713 0.001
"YMR088C" 2313 0.0017
"YPL096C.A" 1927 0.0014
"YOR220W" 894 0.0013
"YFR037C" 4404 0.0011
"YJL011C" 3287 0.0015
"YHR028C" 3930 7e-04
"YER115C" 3821 0.0012
"YPR034W" 2025 0.001
"YLR351C" 1717 0.001
"YLR426W" 1773 0.001
"YDR482C" 557 0.0011
"YKL018W" 3565 0.0014
"YOL064C" 676 7e-04
"YJL127C.B" 3202 0.0012
"YHR100C" 3988 9e-04
"YJL030W" 3276 0.0015
"YLR130C" 1569 0.0012
"YGL005C" 1208 0.0014
"YOL124C" 627 0.0011
"YGL092W" 1142 0.0012
"YHR188C" 4052 0.0013
"YMR233W" 2422 0.0012
"YOR257W" 925 8e-04
"YNL289W" 2856 6e-04
"YKR008W" 3590 0.0011
"YDR524C" 588 8e-04
"YPR198W" 2142 0.0013
"YGL077C" 1155 0.0013
"YGR203W" 1365 0.001
"YOL146W" 610 0.0013
"YLR332W" 1704 5e-04
"YLR120C" 1566 6e-04
"YPL274W" 1799 8e-04
"YOL010W" 720 0.0015
"YNL211C" 2917 0.0011
"YPL177C" 1869 6e-04
"YMR024W" 2266 0.0014
"YPL158C" 1880 0.0015
"YKL066W" 3527 0.0012
"YMR263W" 2446 7e-04
"YML129C" 2146 0.0013
"YMR152W" 2357 7e-04
"YPL085W" 1938 9e-04
"YKR014C" 3595 0.0016
"YOR025W" 750 0.0013
"YMR062C" 2295 0.0015
"YGR035C" 1238 7e-04
"YEL022W" 3708 0.0021
"YOR320C" 981 9e-04
"YHR039C" 3939 0.0013
"YHR142W" 4020 9e-04
"YJR101W" 3368 0.0013
"YLL036C" 1442 0.0011
"YHR037W" 3937 0.0016
"YDL115C" 97 7e-04
"YDL133W" 80 0.0011
"YMR214W" 2405 0.0011
"YDL144C" 69 0.0012
"YKR084C" 3653 0.0012
"YDL076C" 130 6e-04
"YML071C" 2193 0.0012
"YLR429W" 1775 0.0016
"YHR043C" 3944 9e-04
"YPL038W" 1973 0.0019
"YKL112W" 3490 0.001
"YMR171C" 2369 0.0012
"YOR238W" 909 0.0012
"YLR248W" 1651 0.0018
"YJR093C" 3361 0.001
"YJL168C" 3172 9e-04
"YNR054C" 3130 0.0016
"YPL152W" 1885 0.0012
"YHL039W" 3881 9e-04
"YOR126C" 824 0.0015
"YOR239W" 910 0.0012
"YJR042W" 3320 0.0017
"YBR042C" 2612 0.0012
"YDR055W" 222 0.0013
"YLR105C" 1552 0.0011
"YOL027C" 705 7e-04
"YLR199C" 1616 0.001
"YLL061W" 1432 0.0013
"YBR233W.A" 2764 0.0013
"YBL022C" 2560 0.0012
"YGL201C" 1064 0.0013
"YOR158W" 850 0.0011
"YNL134C" 2974 0.0012
"YLR052W" 1509 0.0012
"YHR063C" 3958 0.0013
"YIL126W" 4101 0.0013
"YJR116W" 3379 0.0013
"YBL079W" 2516 0.0015
"YOR075W" 785 8e-04
"YCR003W" 4272 0.0013
"YOR097C" 803 7e-04
"YJL115W" 3212 0.0012
"YKR087C" 3656 0.0013
"YGR218W" 1378 0.001
"YOR048C" 767 3e-04
"YKR060W" 3631 0.001
"YEL013W" 3716 0.0011
"YMR289W" 2468 0.0013
"YOR229W" 902 0.0011
"YJL186W" 3159 0.0013
"YMR311C" 2486 0.0017
"YNL022C" 3070 0.0015
"YNL124W" 2982 0.0012
"YLR170C" 1593 0.0011
"YMR237W" 2426 0.0011
"YDR449C" 531 0.001
"YPL157W" 1881 0.0011
"YBR074W" 2639 0.0014
"YGR184C" 1347 0.0015
"YLR384C" 1743 0.0015
"YLR078C" 1529 0.001
"YPR166C" 2118 0.0011
"YOL093W" 654 0.0017
"YPL139C" 1895 0.0012
"YBR255C.A" 2784 5e-04
"YBR062C" 2629 0.0013
"YPL179W" 1867 0.0014
"YER119C" 3825 9e-04
"YBR135W" 2692 8e-04
"YKL125W" 3482 0.0016
"YOR221C" 895 0.0016
"YDR312W" 421 8e-04
"YKL138C" 3473 8e-04
"YIL023C" 4178 0.001
"YLR126C" 1567 0.0014
"YLR387C" 1745 0.0011
"YPR156C" 2111 0.001
"YKR066C" 3637 9e-04
"YDR140W" 285 0.001
"YOR067C" 780 0.0012
"YHR098C" 3986 0.0011
"YOL108C" 641 0.0016
"YIL162W" 4072 6e-04
"YGL056C" 1172 8e-04
"YPR139C" 2099 0.001
"YKL094W" 3503 8e-04
"YMR130W" 2344 0.0013
"YOR196C" 876 0.001
"YOR116C" 815 5e-04
"YPL227C" 1835 5e-04
"YOR194C" 874 0.0011
"YMR043W" 2283 8e-04
"YBR222C" 2756 0.0011
"YJL024C" 3280 6e-04
"YOR213C" 890 8e-04
"YJL033W" 3274 0.0013
"YBR061C" 2628 0.0013
"YOR236W" 908 8e-04
"YJR032W" 3315 0.0015
"YOL062C" 678 0.0012
"YAL022C" 4456 9e-04
"YHR117W" 4001 8e-04
"YOR201C" 879 0.001
"YAR008W" 4478 0.0014
"YML075C" 2189 0.0013
"YBR014C" 2590 8e-04
"YPL024W" 1982 0.0016
"YAL039C" 4440 0.001
"YLL011W" 1460 0.0014
"YCR011C" 4276 0.0013
"YDL085C.A" 122 0.0015
"YBR175W" 2723 0.0013
"YIL065C" 4147 0.0011
"YPL184C" 1862 8e-04
"YDR168W" 311 0.0013
"YDL088C" 120 9e-04
"YHR059W" 3955 0.0011
"YNL088W" 3010 0.0012
"YFL002C" 4373 0.0013
"YKL049C" 3540 0.0011
"YJL129C" 3200 9e-04
"YDR201W" 340 9e-04
"YNL252C" 2883 0.0011
"YFL046W" 4343 0.0016
"YJR003C" 3298 0.0016
"YER046W" 3764 5e-04
"YJR001W" 3296 0.0013
"YJL180C" 3163 9e-04
"YDR468C" 547 0.0015
"YGR244C" 1395 0.0012
"YJL076W" 3241 9e-04
"YNL121C" 2985 6e-04
"YGL106W" 1130 0.0012
"YBR126C" 2684 0.0012
"YBR004C" 2581 0.0011
"YNL090W" 3009 0.0014
"YKL027W" 3556 0.001
"YNL185C" 2933 0.0011
"YPL122C" 1907 0.001
"YPL252C" 1814 0.0011
"YER071C" 3785 8e-04
"YDL074C" 132 0.0013
"YPL031C" 1977 0.001
"YPL082C" 1941 0.0013
"YGR005C" 1216 0.001
"snR33" 4280 0.001
"YKL001C" 3583 0.0016
"YDR477W" 554 0.0012
"YBR080C" 2644 0.0013
"YIL079C" 4137 6e-04
"YER002W" 3727 0.001
"YNL118C" 2987 0.0012
"YDL167C" 54 0.001
"YNL074C" 3024 9e-04
"YPL105C" 1919 0.0012
"YMR080C" 2309 6e-04
"YGL079W" 1153 0.0012
"YMR054W" 2288 0.0012
"YCL058W.A" 4228 0.0015
"YDR234W" 361 0.0012
"YOL008W" 722 0.0011
"YLR390W" 1748 0.0012
"YMR148W" 2356 0.0012
"YLR223C" 1635 0.0015
"YIL005W" 4194 0.001
"YLL040C" 1440 0.0014
"YER133W" 3837 8e-04
"YGL196W" 1067 5e-04
"YNL215W" 2913 0.0012
"YGR261C" 1408 9e-04
"YMR208W" 2399 0.0014
"YLR401C" 1756 0.0012
"YDR366C" 467 0.0013
"YOL103W" 644 0.0018
"YNL330C" 2821 0.001
"YKL206C" 3418 0.0014
"YPR067W" 2048 7e-04
"YCR077C" 4325 0.0014
"YJR057W" 3333 8e-04
"YBR201W" 2741 0.0013
"YCL008C" 4265 9e-04
"YHL013C" 3899 9e-04
"YOR354C" 1002 7e-04
"YLR195C" 1613 0.0011
"YDR331W" 439 0.0017
"YDL224C" 13 0.0011
"YDR231C" 358 5e-04
"YCL054W" 4233 0.0013
"YDL160C.A" 59 0.0012
"YAL013W" 4463 0.0014
"YDR391C" 494 0.0011
"YBR038W" 2609 0.0014
"YML081W" 2184 0.0016
"YGR191W" 1353 7e-04
"YOR108W" 810 0.0012
"YGL039W" 1183 3e-04
"YOR174W" 862 9e-04
"YKL063C" 3530 0.0011
"YDL161W" 58 0.0014
"YOR036W" 757 6e-04
"YBR269C" 2796 0.0012
"YOR057W" 771 6e-04
"YMR044W" 2284 0.0011
"YIL153W" 4079 0.0018
"YNL290W" 2855 7e-04
"YDL001W" 184 0.001
"YNL247W" 2888 9e-04
"YEL068C" 3673 0.0011
"YNL259C" 2877 0.0011
"YJR132W" 3393 0.0014
"YAR003W" 4476 9e-04
"YKR002W" 3585 0.001
"YIL020C" 4181 0.0012
"YMR193W" 2386 8e-04
"YDR335W" 443 0.0013
"YDL217C" 15 0.0014
"YLR243W" 1647 0.0017
"YER180C" 3875 8e-04
"YDR143C" 288 0.0012
"YMR139W" 2350 0.001
"YCL047C" 4238 0.001
"YIR034C" 4220 9e-04
"YAR018C" 4481 0.0011
"YPR125W" 2087 0.0016
"YJR099W" 3366 0.0012
"YER166W" 3865 0.0014
"YOR143C" 837 0.0018
"YML096W" 2175 0.0012
"YNL227C" 2903 0.0012
"YMR092C" 2317 0.0015
"YDR257C" 378 8e-04
"YDR284C" 396 0.0021
"YIL127C" 4100 8e-04
"YFR002W" 4376 0.001
"YJL031C" 3275 0.001
"YPR058W" 2043 8e-04
"YOR374W" 1017 0.0014
"YOR217W" 893 0.0012
"YNR003C" 3084 0.0012
"YLR163C" 1587 0.0011
"YMR212C" 2403 7e-04
"YJL134W" 3195 7e-04
"YGR142W" 1312 0.0014
"YJL004C" 3292 0.0015
"YPL128C" 1904 0.0018
"YMR225C" 2415 8e-04
"YOR317W" 979 9e-04
"YEL018W" 3711 5e-04
"YLR129W" 1568 0.0012
"YKR038C" 3613 0.0015
"YAR027W" 4484 0.0011
"YNL310C" 2837 0.001
"YGL082W" 1151 6e-04
"YML098W" 2173 7e-04
"YER163C" 3862 0.0011
"YOR262W" 930 0.0011
"YCR035C" 4300 0.0018
"YBR129C" 2688 0.0018
"YGL130W" 1112 0.0013
"YOL020W" 711 0.001
"YPL151C" 1886 0.0012
"YBR087W" 2653 0.0015
"YOR202W" 880 0.0014
"YCR088W" 4332 0.0011
"YHR197W" 4060 6e-04
"YER029C" 3754 0.0015
"YMR285C" 2465 9e-04
"YPR172W" 2123 0.0015
"YOL073C" 668 8e-04
"YLR427W" 1774 9e-04
"YIR035C" 4221 0.0012
"YGL010W" 1204 0.0015
"YNL177C" 2939 0.001
"YDR390C" 493 9e-04
"YLL001W" 1469 0.0012
"YNR028W" 3105 0.0012
"YNL207W" 2920 0.0012
"YNL243W" 2892 0.0011
"YDL157C" 62 0.0012
"YCL002C" 4269 0.0011
"YDR376W" 477 9e-04
"YPR137W" 2097 0.0013
"YMR134W" 2347 0.0011
"YBR140C" 2696 7e-04
"YGR090W" 1274 6e-04
"YBR290W" 2814 0.0013
"YER008C" 3733 6e-04
"YMR067C" 2298 0.0013
"YGR193C" 1355 5e-04
"YBR094W" 2660 0.0012
"YLR168C" 1592 6e-04
"YJL123C" 3206 7e-04
"YMR312W" 2487 0.0011
"YKL057C" 3535 0.001
"YBR137W" 2693 0.0013
"YFL034C.B" 4352 0.0013
"YLR050C" 1507 0.0017
"YNL265C" 2872 7e-04
"YPL053C" 1962 0.0014
"YDR472W" 550 0.0013
"YNL138W.A" 2969 6e-04
"YIR038C" 4224 0.001
"YML112W" 2160 7e-04
"YLR410W" 1762 7e-04
"YOL080C" 664 0.001
"YJR051W" 3328 0.001
"YKR047W" 3619 0.0013
"YER019W" 3743 6e-04
"YBR017C" 2593 7e-04
