"","gene","DDcategory","Clusters.combined","Clusters.c1","Clusters.c2","nonzero.pvalue","nonzero.pvalue.adj","zero.pvalue","zero.pvalue.adj","combined.pvalue","combined.pvalue.adj"
"YOR344C","YOR344C","NS",1,1,1,0.16071486841718,0.91132274789269,0.903883277196987,0.999102051502671,0.425514389664444,0.999992345144005
"YOR355W","YOR355W","NS",1,1,1,0.858940192807181,0.999937200961416,0.869655962940864,0.999102051502671,0.964887383796558,0.999992345144005
"YOR361C","YOR361C","NS",1,1,1,0.66474023785499,0.999937200961416,0.34187499533521,0.999102051502671,0.563979308925987,0.999992345144005
"YOR362C","YOR362C","NS",1,1,1,0.553106565876734,0.999477092865876,0.884475933218075,0.999102051502671,0.838976865395573,0.999992345144005
"YOR369C","YOR369C","NS",1,1,1,0.127426966400665,0.885006662417546,0.797411074508883,0.999102051502671,0.333956608031103,0.999992345144005
"YOR370C","YOR370C","NS",1,1,1,0.874168939129495,0.999937200961416,0.68694187310104,0.999102051502671,0.906752235473993,0.999992345144005
"YOR375C","YOR375C","NS",1,1,1,0.574928724280145,0.999937200961416,0.153737821830281,0.999102051502671,0.302819676138969,0.999992345144005
"YGL253W","YGL253W","NS",1,1,1,0.928065591217599,0.999937200961416,0.508307371679821,0.999102051502671,0.826173076506539,0.999992345144005
"YGL245W","YGL245W","NS",1,1,1,0.344654286008368,0.960628458666801,0.795403675393547,0.999102051502671,0.628908133116143,0.999992345144005
"YGL234W","YGL234W","NS",1,1,1,0.335068297665249,0.960628458666801,0.899751910128592,0.999102051502671,0.662968086956457,0.999992345144005
"YGL226C.A","YGL226C.A","NS",1,1,1,0.730701057240638,0.999937200961416,0.363603706762719,0.999102051502671,0.617836370338526,0.999992345144005
"YGL225W","YGL225W","NS",1,1,1,0.835883779220183,0.999937200961416,0.353498611494389,0.999102051502671,0.655720239541634,0.999992345144005
"YGL220W","YGL220W","NS",1,1,1,0.142009390545175,0.895390398688156,0.976699484678084,0.999102051502671,0.412694783580594,0.999992345144005
"YGL215W","YGL215W","NS",1,1,1,0.295985878927397,0.960628458666801,0.552978200428842,0.999102051502671,0.459903602642565,0.999992345144005
